ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type
deliver_p-660692,2023-11-20 09:17:15+00:00,package delivered,p-660692,,5.096,,packages
deliver_p-660695,2023-11-20 10:11:47+00:00,package delivered,p-660695,,3.028,,packages
create_p-660700,2023-11-20 10:47:23+00:00,create package,p-660700,,5.165,,packages
send_p-660696,2023-11-20 11:09:31+00:00,send package,p-660696,,8.102,,packages
send_p-660699,2023-11-20 11:24:26+00:00,send package,p-660699,,4.852,,packages
fail_p-660691_197,2023-11-20 11:35:33+00:00,failed delivery,p-660691,,0.762,,packages
fail_p-660696_198,2023-11-20 11:36:59+00:00,failed delivery,p-660696,,8.102,,packages
deliver_p-660699,2023-11-20 11:41:27+00:00,package delivered,p-660699,,4.852,,packages
create_p-660701,2023-11-20 12:54:02+00:00,create package,p-660701,,3.282,,packages
fail_p-660696_199,2023-11-20 14:06:57+00:00,failed delivery,p-660696,,8.102,,packages
create_p-660702,2023-11-20 14:45:44+00:00,create package,p-660702,,0.893,,packages
send_p-660701,2023-11-20 15:42:32+00:00,send package,p-660701,,3.282,,packages
send_p-660702,2023-11-20 15:54:30+00:00,send package,p-660702,,0.893,,packages
create_p-660703,2023-11-20 16:41:42+00:00,create package,p-660703,,1.526,,packages
fail_p-660696_200,2023-11-20 16:52:44+00:00,failed delivery,p-660696,,8.102,,packages
deliver_p-660688,2023-11-20 17:11:04+00:00,package delivered,p-660688,,2.459,,packages
create_p-660704,2023-11-20 17:23:47+00:00,create package,p-660704,,1.96,,packages
send_p-660698,2023-11-20 18:18:45+00:00,send package,p-660698,,5.916,,packages
send_p-660700,2023-11-20 18:19:56+00:00,send package,p-660700,,5.165,,packages
deliver_p-660702,2023-11-20 19:00:47+00:00,package delivered,p-660702,,0.893,,packages
create_p-660705,2023-11-20 19:17:58+00:00,create package,p-660705,,3.898,,packages
send_p-660704,2023-11-20 20:02:47+00:00,send package,p-660704,,1.96,,packages
deliver_p-660704,2023-11-21 08:13:58+00:00,package delivered,p-660704,,1.96,,packages
deliver_p-660691,2023-11-21 08:58:12+00:00,package delivered,p-660691,,0.762,,packages
deliver_p-660696,2023-11-21 09:46:20+00:00,package delivered,p-660696,,8.102,,packages
deliver_p-660700,2023-11-21 09:50:22+00:00,package delivered,p-660700,,5.165,,packages
send_p-660705,2023-11-21 10:03:40+00:00,send package,p-660705,,3.898,,packages
create_p-660706,2023-11-21 11:01:54+00:00,create package,p-660706,,5.543,,packages
deliver_p-660697,2023-11-21 11:13:04+00:00,package delivered,p-660697,,4.148,,packages
deliver_p-660698,2023-11-21 11:30:21+00:00,package delivered,p-660698,,5.916,,packages
create_p-660707,2023-11-21 14:23:55+00:00,create package,p-660707,,5.325,,packages
send_p-660703,2023-11-21 15:37:34+00:00,send package,p-660703,,1.526,,packages
create_p-660708,2023-11-21 15:52:27+00:00,create package,p-660708,,3.596,,packages
deliver_p-660701,2023-11-21 15:54:32+00:00,package delivered,p-660701,,3.282,,packages
send_p-660707,2023-11-21 16:24:13+00:00,send package,p-660707,,5.325,,packages
create_p-660709,2023-11-21 17:08:30+00:00,create package,p-660709,,4.586,,packages
send_p-660706,2023-11-22 09:15:39+00:00,send package,p-660706,,5.543,,packages
fail_p-660703_201,2023-11-22 09:20:25+00:00,failed delivery,p-660703,,1.526,,packages
create_p-660710,2023-11-22 09:41:22+00:00,create package,p-660710,,4.421,,packages
send_p-660709,2023-11-22 09:48:26+00:00,send package,p-660709,,4.586,,packages
send_p-660708,2023-11-22 10:15:11+00:00,send package,p-660708,,3.596,,packages
deliver_p-660705,2023-11-22 10:58:27+00:00,package delivered,p-660705,,3.898,,packages
deliver_p-660707,2023-11-22 11:06:00+00:00,package delivered,p-660707,,5.325,,packages
fail_p-660706_202,2023-11-22 11:57:37+00:00,failed delivery,p-660706,,5.543,,packages
send_p-660710,2023-11-22 12:04:55+00:00,send package,p-660710,,4.421,,packages
create_p-660711,2023-11-22 13:10:46+00:00,create package,p-660711,,4.273,,packages
fail_p-660709_203,2023-11-22 14:10:42+00:00,failed delivery,p-660709,,4.586,,packages
deliver_p-660709,2023-11-22 15:41:25+00:00,package delivered,p-660709,,4.586,,packages
deliver_p-660706,2023-11-22 15:57:31+00:00,package delivered,p-660706,,5.543,,packages
create_p-660712,2023-11-22 16:18:59+00:00,create package,p-660712,,3.97,,packages
create_p-660713,2023-11-22 20:11:37+00:00,create package,p-660713,,2.833,,packages
deliver_p-660708,2023-11-22 21:27:00+00:00,package delivered,p-660708,,3.596,,packages
create_p-660714,2023-11-23 08:58:45+00:00,create package,p-660714,,3.017,,packages
send_p-660711,2023-11-23 09:20:45+00:00,send package,p-660711,,4.273,,packages
deliver_p-660703,2023-11-23 10:02:28+00:00,package delivered,p-660703,,1.526,,packages
create_p-660715,2023-11-23 10:41:15+00:00,create package,p-660715,,1.223,,packages
deliver_p-660711,2023-11-23 10:56:31+00:00,package delivered,p-660711,,4.273,,packages
deliver_p-660710,2023-11-23 12:01:54+00:00,package delivered,p-660710,,4.421,,packages
create_p-660716,2023-11-23 12:02:32+00:00,create package,p-660716,,3.38,,packages
send_p-660712,2023-11-23 12:21:24+00:00,send package,p-660712,,3.97,,packages
create_p-660717,2023-11-23 12:56:07+00:00,create package,p-660717,,3.132,,packages
create_p-660718,2023-11-23 13:21:55+00:00,create package,p-660718,,9.201,,packages
deliver_p-660712,2023-11-23 13:27:33+00:00,package delivered,p-660712,,3.97,,packages
send_p-660715,2023-11-23 14:16:51+00:00,send package,p-660715,,1.223,,packages
send_p-660713,2023-11-23 15:10:21+00:00,send package,p-660713,,2.833,,packages
send_p-660717,2023-11-23 16:58:20+00:00,send package,p-660717,,3.132,,packages
send_p-660716,2023-11-23 17:17:37+00:00,send package,p-660716,,3.38,,packages
send_p-660714,2023-11-23 17:53:04+00:00,send package,p-660714,,3.017,,packages
deliver_p-660714,2023-11-23 19:13:47+00:00,package delivered,p-660714,,3.017,,packages
create_p-660719,2023-11-24 00:00:00+00:00,create package,p-660719,,4.365,,packages
send_p-660718,2023-11-24 09:30:17+00:00,send package,p-660718,,9.201,,packages
deliver_p-660713,2023-11-24 09:31:06+00:00,package delivered,p-660713,,2.833,,packages
deliver_p-660717,2023-11-24 09:36:34+00:00,package delivered,p-660717,,3.132,,packages
deliver_p-660715,2023-11-24 10:36:33+00:00,package delivered,p-660715,,1.223,,packages
deliver_p-660718,2023-11-24 12:22:00+00:00,package delivered,p-660718,,9.201,,packages
create_p-660720,2023-11-24 12:46:37+00:00,create package,p-660720,,3.799,,packages
send_p-660720,2023-11-24 14:55:24+00:00,send package,p-660720,,3.799,,packages
create_p-660721,2023-11-24 15:36:49+00:00,create package,p-660721,,5.316,,packages
send_p-660719,2023-11-24 16:35:58+00:00,send package,p-660719,,4.365,,packages
deliver_p-660720,2023-11-24 17:29:45+00:00,package delivered,p-660720,,3.799,,packages
create_p-660722,2023-11-24 18:08:20+00:00,create package,p-660722,,4.013,,packages
send_p-660721,2023-11-24 18:24:01+00:00,send package,p-660721,,5.316,,packages
deliver_p-660721,2023-11-24 20:00:44+00:00,package delivered,p-660721,,5.316,,packages
create_p-660723,2023-11-27 09:37:28+00:00,create package,p-660723,,3.73,,packages
deliver_p-660719,2023-11-27 09:48:00+00:00,package delivered,p-660719,,4.365,,packages
fail_p-660716_204,2023-11-27 10:41:53+00:00,failed delivery,p-660716,,3.38,,packages
create_p-660724,2023-11-27 12:00:05+00:00,create package,p-660724,,2.883,,packages
create_p-660725,2023-11-27 14:01:47+00:00,create package,p-660725,,1.763,,packages
send_p-660722,2023-11-27 14:39:04+00:00,send package,p-660722,,4.013,,packages
create_p-660726,2023-11-27 14:47:34+00:00,create package,p-660726,,2.302,,packages
create_p-660727,2023-11-27 15:14:35+00:00,create package,p-660727,,1.5,,packages
deliver_p-660716,2023-11-27 15:52:33+00:00,package delivered,p-660716,,3.38,,packages
deliver_p-660722,2023-11-27 15:54:53+00:00,package delivered,p-660722,,4.013,,packages
send_p-660724,2023-11-27 16:12:22+00:00,send package,p-660724,,2.883,,packages
send_p-660726,2023-11-27 16:17:09+00:00,send package,p-660726,,2.302,,packages
send_p-660723,2023-11-27 16:17:41+00:00,send package,p-660723,,3.73,,packages
create_p-660728,2023-11-27 16:28:31+00:00,create package,p-660728,,7.418,,packages
send_p-660727,2023-11-27 17:26:44+00:00,send package,p-660727,,1.5,,packages
deliver_p-660727,2023-11-27 17:37:50+00:00,package delivered,p-660727,,1.5,,packages
create_p-660729,2023-11-27 21:32:46+00:00,create package,p-660729,,5.584,,packages
deliver_p-660723,2023-11-28 08:20:46+00:00,package delivered,p-660723,,3.73,,packages
create_p-660730,2023-11-28 09:24:58+00:00,create package,p-660730,,1.19,,packages
send_p-660725,2023-11-28 10:10:58+00:00,send package,p-660725,,1.763,,packages
deliver_p-660724,2023-11-28 10:34:32+00:00,package delivered,p-660724,,2.883,,packages
send_p-660730,2023-11-28 10:41:18+00:00,send package,p-660730,,1.19,,packages
create_p-660731,2023-11-28 10:44:31+00:00,create package,p-660731,,4.09,,packages
send_p-660729,2023-11-28 10:47:01+00:00,send package,p-660729,,5.584,,packages
deliver_p-660729,2023-11-28 11:47:23+00:00,package delivered,p-660729,,5.584,,packages
send_p-660731,2023-11-28 13:26:06+00:00,send package,p-660731,,4.09,,packages
deliver_p-660730,2023-11-28 14:08:00+00:00,package delivered,p-660730,,1.19,,packages
create_p-660732,2023-11-28 15:14:04+00:00,create package,p-660732,,4.877,,packages
deliver_p-660731,2023-11-28 15:22:07+00:00,package delivered,p-660731,,4.09,,packages
send_p-660728,2023-11-28 15:31:45+00:00,send package,p-660728,,7.418,,packages
deliver_p-660725,2023-11-28 16:50:23+00:00,package delivered,p-660725,,1.763,,packages
deliver_p-660728,2023-11-28 18:03:09+00:00,package delivered,p-660728,,7.418,,packages
deliver_p-660726,2023-11-28 19:03:10+00:00,package delivered,p-660726,,2.302,,packages
create_p-660733,2023-11-28 21:53:18+00:00,create package,p-660733,,5.322,,packages
create_p-660734,2023-11-29 00:00:00+00:00,create package,p-660734,,7.656,,packages
send_p-660732,2023-11-29 10:28:12+00:00,send package,p-660732,,4.877,,packages
send_p-660734,2023-11-29 10:31:02+00:00,send package,p-660734,,7.656,,packages
send_p-660733,2023-11-29 11:17:13+00:00,send package,p-660733,,5.322,,packages
fail_p-660732_205,2023-11-29 11:42:17+00:00,failed delivery,p-660732,,4.877,,packages
deliver_p-660734,2023-11-29 14:35:20+00:00,package delivered,p-660734,,7.656,,packages
create_p-660735,2023-11-29 15:02:34+00:00,create package,p-660735,,4.456,,packages
send_p-660735,2023-11-29 15:27:21+00:00,send package,p-660735,,4.456,,packages
create_p-660736,2023-11-29 16:21:10+00:00,create package,p-660736,,6.318,,packages
create_p-660737,2023-11-29 21:06:29+00:00,create package,p-660737,,5.098,,packages
fail_p-660732_206,2023-11-29 22:08:55+00:00,failed delivery,p-660732,,4.877,,packages
send_p-660737,2023-11-30 08:29:35+00:00,send package,p-660737,,5.098,,packages
deliver_p-660732,2023-11-30 09:00:59+00:00,package delivered,p-660732,,4.877,,packages
create_p-660738,2023-11-30 11:38:25+00:00,create package,p-660738,,5.556,,packages
deliver_p-660737,2023-11-30 12:09:24+00:00,package delivered,p-660737,,5.098,,packages
create_p-660739,2023-11-30 14:13:43+00:00,create package,p-660739,,1.787,,packages
deliver_p-660733,2023-11-30 14:34:10+00:00,package delivered,p-660733,,5.322,,packages
fail_p-660735_207,2023-11-30 15:30:51+00:00,failed delivery,p-660735,,4.456,,packages
create_p-660740,2023-11-30 17:54:00+00:00,create package,p-660740,,2.025,,packages
deliver_p-660735,2023-11-30 19:20:06+00:00,package delivered,p-660735,,4.456,,packages
send_p-660736,2023-11-30 21:01:59+00:00,send package,p-660736,,6.318,,packages
deliver_p-660736,2023-12-01 09:35:05+00:00,package delivered,p-660736,,6.318,,packages
send_p-660738,2023-12-01 09:39:26+00:00,send package,p-660738,,5.556,,packages
create_p-660741,2023-12-01 09:53:42+00:00,create package,p-660741,,1.853,,packages
create_p-660742,2023-12-01 10:16:29+00:00,create package,p-660742,,8.03,,packages
send_p-660739,2023-12-01 10:30:29+00:00,send package,p-660739,,1.787,,packages
deliver_p-660738,2023-12-01 10:56:54+00:00,package delivered,p-660738,,5.556,,packages
create_p-660743,2023-12-01 13:51:32+00:00,create package,p-660743,,1.832,,packages
create_p-660744,2023-12-01 15:21:54+00:00,create package,p-660744,,1.538,,packages
send_p-660744,2023-12-01 15:43:18+00:00,send package,p-660744,,1.538,,packages
send_p-660741,2023-12-01 16:48:53+00:00,send package,p-660741,,1.853,,packages
send_p-660740,2023-12-01 16:49:45+00:00,send package,p-660740,,2.025,,packages
create_p-660745,2023-12-01 16:49:54+00:00,create package,p-660745,,5.028,,packages
send_p-660742,2023-12-01 20:48:30+00:00,send package,p-660742,,8.03,,packages
deliver_p-660744,2023-12-01 22:01:17+00:00,package delivered,p-660744,,1.538,,packages
create_p-660746,2023-12-04 00:00:00+00:00,create package,p-660746,,1.476,,packages
send_p-660746,2023-12-04 08:38:17+00:00,send package,p-660746,,1.476,,packages
deliver_p-660740,2023-12-04 09:57:16+00:00,package delivered,p-660740,,2.025,,packages
create_p-660747,2023-12-04 10:07:14+00:00,create package,p-660747,,2.339,,packages
deliver_p-660746,2023-12-04 10:13:06+00:00,package delivered,p-660746,,1.476,,packages
create_p-660748,2023-12-04 10:58:53+00:00,create package,p-660748,,6.776,,packages
fail_p-660741_208,2023-12-04 11:04:31+00:00,failed delivery,p-660741,,1.853,,packages
send_p-660743,2023-12-04 12:06:31+00:00,send package,p-660743,,1.832,,packages
deliver_p-660743,2023-12-04 13:54:37+00:00,package delivered,p-660743,,1.832,,packages
fail_p-660741_209,2023-12-04 14:04:19+00:00,failed delivery,p-660741,,1.853,,packages
send_p-660748,2023-12-04 14:17:13+00:00,send package,p-660748,,6.776,,packages
deliver_p-660739,2023-12-04 14:19:00+00:00,package delivered,p-660739,,1.787,,packages
deliver_p-660742,2023-12-04 14:22:32+00:00,package delivered,p-660742,,8.03,,packages
deliver_p-660741,2023-12-04 15:27:05+00:00,package delivered,p-660741,,1.853,,packages
create_p-660749,2023-12-04 15:37:24+00:00,create package,p-660749,,7.539,,packages
send_p-660745,2023-12-04 15:39:50+00:00,send package,p-660745,,5.028,,packages
send_p-660747,2023-12-04 16:33:07+00:00,send package,p-660747,,2.339,,packages
deliver_p-660747,2023-12-04 16:41:46+00:00,package delivered,p-660747,,2.339,,packages
create_p-660750,2023-12-05 09:55:44+00:00,create package,p-660750,,2.609,,packages
create_p-660751,2023-12-05 10:31:57+00:00,create package,p-660751,,3.908,,packages
send_p-660749,2023-12-05 11:08:06+00:00,send package,p-660749,,7.539,,packages
deliver_p-660749,2023-12-05 11:34:43+00:00,package delivered,p-660749,,7.539,,packages
create_p-660752,2023-12-05 11:42:08+00:00,create package,p-660752,,3.62,,packages
send_p-660751,2023-12-05 11:42:40+00:00,send package,p-660751,,3.908,,packages
deliver_p-660748,2023-12-05 11:59:10+00:00,package delivered,p-660748,,6.776,,packages
create_p-660753,2023-12-05 13:51:06+00:00,create package,p-660753,,1.487,,packages
send_p-660752,2023-12-05 14:50:04+00:00,send package,p-660752,,3.62,,packages
create_p-660754,2023-12-05 15:20:27+00:00,create package,p-660754,,1.25,,packages
create_p-660755,2023-12-05 15:25:08+00:00,create package,p-660755,,2.819,,packages
fail_p-660745_210,2023-12-05 15:31:39+00:00,failed delivery,p-660745,,5.028,,packages
fail_p-660745_211,2023-12-05 15:56:12+00:00,failed delivery,p-660745,,5.028,,packages
create_p-660756,2023-12-05 16:14:33+00:00,create package,p-660756,,4.791,,packages
send_p-660754,2023-12-05 16:22:03+00:00,send package,p-660754,,1.25,,packages
send_p-660755,2023-12-05 17:13:26+00:00,send package,p-660755,,2.819,,packages
fail_p-660745_212,2023-12-05 17:33:16+00:00,failed delivery,p-660745,,5.028,,packages
send_p-660756,2023-12-05 18:49:30+00:00,send package,p-660756,,4.791,,packages
deliver_p-660755,2023-12-05 19:53:56+00:00,package delivered,p-660755,,2.819,,packages
create_p-660757,2023-12-05 21:43:50+00:00,create package,p-660757,,4.291,,packages
deliver_p-660751,2023-12-06 09:44:44+00:00,package delivered,p-660751,,3.908,,packages
deliver_p-660754,2023-12-06 09:54:15+00:00,package delivered,p-660754,,1.25,,packages
create_p-660758,2023-12-06 10:06:49+00:00,create package,p-660758,,0.88,,packages
deliver_p-660752,2023-12-06 10:20:56+00:00,package delivered,p-660752,,3.62,,packages
create_p-660759,2023-12-06 10:27:22+00:00,create package,p-660759,,4.109,,packages
deliver_p-660756,2023-12-06 11:26:37+00:00,package delivered,p-660756,,4.791,,packages
deliver_p-660745,2023-12-06 11:57:06+00:00,package delivered,p-660745,,5.028,,packages
send_p-660757,2023-12-06 12:22:02+00:00,send package,p-660757,,4.291,,packages
send_p-660750,2023-12-06 12:25:54+00:00,send package,p-660750,,2.609,,packages
create_p-660760,2023-12-06 12:27:29+00:00,create package,p-660760,,7.821,,packages
send_p-660753,2023-12-06 14:22:25+00:00,send package,p-660753,,1.487,,packages
create_p-660761,2023-12-06 15:40:57+00:00,create package,p-660761,,3.711,,packages
send_p-660759,2023-12-06 16:01:25+00:00,send package,p-660759,,4.109,,packages
create_p-660762,2023-12-06 16:10:22+00:00,create package,p-660762,,4.056,,packages
create_p-660763,2023-12-06 17:03:59+00:00,create package,p-660763,,10.793,,packages
deliver_p-660759,2023-12-06 17:44:48+00:00,package delivered,p-660759,,4.109,,packages
send_p-660763,2023-12-07 09:09:20+00:00,send package,p-660763,,10.793,,packages
deliver_p-660750,2023-12-07 09:16:20+00:00,package delivered,p-660750,,2.609,,packages
send_p-660762,2023-12-07 09:17:46+00:00,send package,p-660762,,4.056,,packages
send_p-660761,2023-12-07 09:22:36+00:00,send package,p-660761,,3.711,,packages
send_p-660758,2023-12-07 10:04:54+00:00,send package,p-660758,,0.88,,packages
deliver_p-660762,2023-12-07 10:28:03+00:00,package delivered,p-660762,,4.056,,packages
send_p-660760,2023-12-07 11:09:54+00:00,send package,p-660760,,7.821,,packages
deliver_p-660753,2023-12-07 11:12:42+00:00,package delivered,p-660753,,1.487,,packages
deliver_p-660763,2023-12-07 12:29:13+00:00,package delivered,p-660763,,10.793,,packages
deliver_p-660757,2023-12-07 13:32:37+00:00,package delivered,p-660757,,4.291,,packages
