ocel:eid,time:timestamp,concept:name,case:concept:name,case:role,case:weight,case:price,case:ocel:type,event_cost,cumulative_cost
confirm_o-991163,2023-11-02 16:37:45+00:00,confirm order,o-991163,,,2848.0,orders,1,1
pay_o-991136,2023-11-02 16:42:15+00:00,pay order,o-991136,,,1593.36,orders,1,2
place_o-991164,2023-11-02 16:44:48+00:00,place order,o-991164,,,4211.35,orders,0,0
pay_o-991142,2023-11-02 17:19:35+00:00,pay order,o-991142,,,3142.24,orders,1,2
place_o-991165,2023-11-02 18:47:42+00:00,place order,o-991165,,,1908.4,orders,0,0
place_o-991166,2023-11-02 21:59:17+00:00,place order,o-991166,,,1843.63,orders,0,0
place_o-991167,2023-11-03 07:56:38+00:00,place order,o-991167,,,4699.87,orders,0,0
pay_o-990679,2023-11-03 09:20:55+00:00,pay order,o-990679,,,6028.48,orders,1,10
place_o-991168,2023-11-03 10:44:24+00:00,place order,o-991168,,,4393.6,orders,0,0
confirm_o-991167,2023-11-03 12:21:37+00:00,confirm order,o-991167,,,4699.87,orders,1,1
place_o-991169,2023-11-03 12:46:53+00:00,place order,o-991169,,,6220.05,orders,0,0
confirm_o-991164,2023-11-03 13:01:48+00:00,confirm order,o-991164,,,4211.35,orders,1,1
pay_o-991057,2023-11-03 13:18:10+00:00,pay order,o-991057,,,3469.33,orders,1,2
confirm_o-991166,2023-11-03 13:25:01+00:00,confirm order,o-991166,,,1843.63,orders,1,1
confirm_o-991157,2023-11-03 14:42:38+00:00,confirm order,o-991157,,,2749.25,orders,1,1
place_o-991170,2023-11-03 14:51:52+00:00,place order,o-991170,,,235.47,orders,0,0
pay_o-991163,2023-11-03 16:51:32+00:00,pay order,o-991163,,,2848.0,orders,1,2
place_o-991171,2023-11-03 17:01:50+00:00,place order,o-991171,,,169.63,orders,0,0
confirm_o-991170,2023-11-03 17:32:11+00:00,confirm order,o-991170,,,235.47,orders,1,1
confirm_o-991171,2023-11-03 17:49:43+00:00,confirm order,o-991171,,,169.63,orders,1,1
place_o-991172,2023-11-03 18:21:45+00:00,place order,o-991172,,,37.92,orders,0,0
confirm_o-991168,2023-11-03 19:27:10+00:00,confirm order,o-991168,,,4393.6,orders,1,1
place_o-991173,2023-11-03 20:41:27+00:00,place order,o-991173,,,2082.91,orders,0,0
confirm_o-991169,2023-11-03 20:50:49+00:00,confirm order,o-991169,,,6220.05,orders,1,1
place_o-991174,2023-11-04 05:23:20+00:00,place order,o-991174,,,767.89,orders,0,0
place_o-991175,2023-11-05 01:56:04+00:00,place order,o-991175,,,2976.47,orders,0,0
reminder_o-991045_291,2023-11-05 10:22:07+00:00,payment reminder,o-991045,,,910.58,orders,2,3
reminder_o-990936_292,2023-11-05 14:11:39+00:00,payment reminder,o-990936,,,2385.4,orders,2,5
place_o-991176,2023-11-05 23:45:10+00:00,place order,o-991176,,,1239.83,orders,0,0
pay_o-991033,2023-11-06 08:59:04+00:00,pay order,o-991033,,,4122.43,orders,1,4
confirm_o-991174,2023-11-06 09:15:08+00:00,confirm order,o-991174,,,767.89,orders,1,1
confirm_o-991159,2023-11-06 09:16:04+00:00,confirm order,o-991159,,,4503.32,orders,1,1
confirm_o-991165,2023-11-06 09:26:04+00:00,confirm order,o-991165,,,1908.4,orders,1,1
pay_o-991127,2023-11-06 09:27:02+00:00,pay order,o-991127,,,1407.87,orders,1,2
pay_o-991081,2023-11-06 09:44:13+00:00,pay order,o-991081,,,2121.35,orders,1,2
place_o-991177,2023-11-06 09:45:03+00:00,place order,o-991177,,,48.9,orders,0,0
pay_o-991165,2023-11-06 10:46:02+00:00,pay order,o-991165,,,1908.4,orders,1,2
pay_o-991166,2023-11-06 10:52:45+00:00,pay order,o-991166,,,1843.63,orders,1,2
pay_o-991157,2023-11-06 11:09:08+00:00,pay order,o-991157,,,2749.25,orders,1,2
place_o-991178,2023-11-06 11:48:12+00:00,place order,o-991178,,,2943.53,orders,0,0
pay_o-991170,2023-11-06 12:10:13+00:00,pay order,o-991170,,,235.47,orders,1,2
confirm_o-991176,2023-11-06 12:13:22+00:00,confirm order,o-991176,,,1239.83,orders,1,1
pay_o-991171,2023-11-06 12:38:17+00:00,pay order,o-991171,,,169.63,orders,1,2
pay_o-991012,2023-11-06 12:56:33+00:00,pay order,o-991012,,,717.37,orders,1,4
pay_o-991153,2023-11-06 13:18:51+00:00,pay order,o-991153,,,4283.83,orders,1,2
place_o-991179,2023-11-06 13:54:29+00:00,place order,o-991179,,,914.98,orders,0,0
confirm_o-991162,2023-11-06 14:10:54+00:00,confirm order,o-991162,,,5182.78,orders,1,1
reminder_o-991047_293,2023-11-06 15:51:47+00:00,payment reminder,o-991047,,,213.54,orders,2,3
pay_o-991112,2023-11-06 16:02:49+00:00,pay order,o-991112,,,5650.46,orders,1,2
place_o-991180,2023-11-06 16:07:04+00:00,place order,o-991180,,,1103.78,orders,0,0
confirm_o-991172,2023-11-06 16:22:27+00:00,confirm order,o-991172,,,37.92,orders,1,1
confirm_o-991177,2023-11-06 16:44:42+00:00,confirm order,o-991177,,,48.9,orders,1,1
reminder_o-991064_294,2023-11-06 16:53:18+00:00,payment reminder,o-991064,,,4935.86,orders,2,3
confirm_o-991175,2023-11-06 17:04:29+00:00,confirm order,o-991175,,,2976.47,orders,1,1
pay_o-991146,2023-11-06 17:29:04+00:00,pay order,o-991146,,,1672.37,orders,1,2
place_o-991181,2023-11-06 17:32:14+00:00,place order,o-991181,,,1518.69,orders,0,0
place_o-991182,2023-11-06 19:22:33+00:00,place order,o-991182,,,6315.67,orders,0,0
place_o-991183,2023-11-06 22:21:18+00:00,place order,o-991183,,,2112.54,orders,0,0
place_o-991184,2023-11-07 08:30:47+00:00,place order,o-991184,,,2876.58,orders,0,0
confirm_o-991180,2023-11-07 08:46:38+00:00,confirm order,o-991180,,,1103.78,orders,1,1
confirm_o-991178,2023-11-07 09:44:32+00:00,confirm order,o-991178,,,2943.53,orders,1,1
pay_o-991130,2023-11-07 09:47:41+00:00,pay order,o-991130,,,1809.62,orders,1,2
reminder_o-991063_295,2023-11-07 09:48:45+00:00,payment reminder,o-991063,,,300.27,orders,2,3
confirm_o-991181,2023-11-07 10:09:08+00:00,confirm order,o-991181,,,1518.69,orders,1,1
place_o-991185,2023-11-07 10:34:16+00:00,place order,o-991185,,,1012.68,orders,0,0
confirm_o-991173,2023-11-07 10:42:17+00:00,confirm order,o-991173,,,2082.91,orders,1,1
reminder_o-991070_296,2023-11-07 10:45:56+00:00,payment reminder,o-991070,,,2370.48,orders,2,3
pay_o-991149,2023-11-07 10:48:02+00:00,pay order,o-991149,,,1835.91,orders,1,2
confirm_o-991183,2023-11-07 10:56:01+00:00,confirm order,o-991183,,,2112.54,orders,1,1
pay_o-991155,2023-11-07 11:18:27+00:00,pay order,o-991155,,,4755.83,orders,1,2
confirm_o-991179,2023-11-07 11:29:56+00:00,confirm order,o-991179,,,914.98,orders,1,1
pay_o-991114,2023-11-07 12:01:08+00:00,pay order,o-991114,,,3264.03,orders,1,2
place_o-991186,2023-11-07 12:26:38+00:00,place order,o-991186,,,1940.2,orders,0,0
confirm_o-991185,2023-11-07 13:25:33+00:00,confirm order,o-991185,,,1012.68,orders,1,1
confirm_o-991182,2023-11-07 13:48:42+00:00,confirm order,o-991182,,,6315.67,orders,1,1
pay_o-991160,2023-11-07 14:06:55+00:00,pay order,o-991160,,,3922.64,orders,1,2
place_o-991187,2023-11-07 14:11:21+00:00,place order,o-991187,,,1196.0,orders,0,0
reminder_o-990956_297,2023-11-07 14:16:40+00:00,payment reminder,o-990956,,,900.9,orders,2,5
place_o-991188,2023-11-07 15:40:48+00:00,place order,o-991188,,,6523.13,orders,0,0
confirm_o-991186,2023-11-07 16:33:25+00:00,confirm order,o-991186,,,1940.2,orders,1,1
pay_o-991158,2023-11-07 17:15:33+00:00,pay order,o-991158,,,5160.87,orders,1,2
place_o-991189,2023-11-07 17:39:42+00:00,place order,o-991189,,,1266.26,orders,0,0
confirm_o-991184,2023-11-07 17:43:17+00:00,confirm order,o-991184,,,2876.58,orders,1,1
confirm_o-991187,2023-11-07 18:53:07+00:00,confirm order,o-991187,,,1196.0,orders,1,1
place_o-991190,2023-11-07 19:37:29+00:00,place order,o-991190,,,3811.8,orders,0,0
pay_o-991185,2023-11-07 21:27:09+00:00,pay order,o-991185,,,1012.68,orders,1,2
place_o-991191,2023-11-07 22:51:10+00:00,place order,o-991191,,,5030.24,orders,0,0
reminder_o-991075_298,2023-11-08 07:52:02+00:00,payment reminder,o-991075,,,191.59,orders,2,3
pay_o-991138,2023-11-08 09:17:05+00:00,pay order,o-991138,,,6403.48,orders,1,2
pay_o-991174,2023-11-08 09:29:41+00:00,pay order,o-991174,,,767.89,orders,1,2
place_o-991192,2023-11-08 09:30:31+00:00,place order,o-991192,,,728.38,orders,0,0
pay_o-991141,2023-11-08 09:46:12+00:00,pay order,o-991141,,,2954.5,orders,1,2
reminder_o-991073_299,2023-11-08 10:35:58+00:00,payment reminder,o-991073,,,3789.87,orders,2,3
place_o-991193,2023-11-08 11:19:07+00:00,place order,o-991193,,,3416.63,orders,0,0
pay_o-991172,2023-11-08 12:13:28+00:00,pay order,o-991172,,,37.92,orders,1,2
pay_o-991177,2023-11-08 12:19:55+00:00,pay order,o-991177,,,48.9,orders,1,2
confirm_o-991193,2023-11-08 12:30:50+00:00,confirm order,o-991193,,,3416.63,orders,1,1
place_o-991194,2023-11-08 12:56:20+00:00,place order,o-991194,,,4268.45,orders,0,0
pay_o-991145,2023-11-08 13:02:18+00:00,pay order,o-991145,,,3100.47,orders,1,2
confirm_o-991190,2023-11-08 13:06:45+00:00,confirm order,o-991190,,,3811.8,orders,1,1
reminder_o-991078_300,2023-11-08 14:27:53+00:00,payment reminder,o-991078,,,2041.2,orders,2,3
pay_o-990936,2023-11-08 14:41:08+00:00,pay order,o-990936,,,2385.4,orders,1,6
confirm_o-991189,2023-11-08 15:07:07+00:00,confirm order,o-991189,,,1266.26,orders,1,1
place_o-991195,2023-11-08 15:10:46+00:00,place order,o-991195,,,4295.87,orders,0,0
place_o-991196,2023-11-08 16:39:37+00:00,place order,o-991196,,,4729.46,orders,0,0
place_o-991197,2023-11-08 18:37:20+00:00,place order,o-991197,,,2562.63,orders,0,0
place_o-991198,2023-11-08 21:28:11+00:00,place order,o-991198,,,1573.6,orders,0,0
confirm_o-991198,2023-11-08 21:53:07+00:00,confirm order,o-991198,,,1573.6,orders,1,1
place_o-991199,2023-11-09 04:50:03+00:00,place order,o-991199,,,497.87,orders,0,0
reminder_o-991083_301,2023-11-09 09:02:54+00:00,payment reminder,o-991083,,,845.81,orders,2,3
confirm_o-991188,2023-11-09 09:42:02+00:00,confirm order,o-991188,,,6523.13,orders,1,1
confirm_o-991196,2023-11-09 10:02:04+00:00,confirm order,o-991196,,,4729.46,orders,1,1
reminder_o-990720_302,2023-11-09 10:07:45+00:00,payment reminder,o-990720,,,756.98,orders,2,9
place_o-991200,2023-11-09 10:19:09+00:00,place order,o-991200,,,1101.59,orders,0,0
pay_o-991173,2023-11-09 10:23:17+00:00,pay order,o-991173,,,2082.91,orders,1,2
pay_o-991045,2023-11-09 10:31:17+00:00,pay order,o-991045,,,910.58,orders,1,4
confirm_o-991200,2023-11-09 10:40:17+00:00,confirm order,o-991200,,,1101.59,orders,1,1
pay_o-991090,2023-11-09 11:33:51+00:00,pay order,o-991090,,,212.45,orders,1,2
confirm_o-991195,2023-11-09 11:51:47+00:00,confirm order,o-991195,,,4295.87,orders,1,1
place_o-991201,2023-11-09 11:56:23+00:00,place order,o-991201,,,5653.7,orders,0,0
place_o-991202,2023-11-09 14:10:52+00:00,place order,o-991202,,,734.95,orders,0,0
pay_o-991181,2023-11-09 14:45:34+00:00,pay order,o-991181,,,1518.69,orders,1,2
reminder_o-991088_303,2023-11-09 15:15:58+00:00,payment reminder,o-991088,,,2294.79,orders,2,3
place_o-991203,2023-11-09 15:39:50+00:00,place order,o-991203,,,1484.69,orders,0,0
confirm_o-991191,2023-11-09 15:48:48+00:00,confirm order,o-991191,,,5030.24,orders,1,1
confirm_o-991202,2023-11-09 15:55:49+00:00,confirm order,o-991202,,,734.95,orders,1,1
confirm_o-991192,2023-11-09 16:09:45+00:00,confirm order,o-991192,,,728.38,orders,1,1
pay_o-991186,2023-11-09 16:12:16+00:00,pay order,o-991186,,,1940.2,orders,1,2
pay_o-991184,2023-11-09 16:31:10+00:00,pay order,o-991184,,,2876.58,orders,1,2
place_o-991204,2023-11-09 17:37:45+00:00,place order,o-991204,,,913.9,orders,0,0
confirm_o-991197,2023-11-09 17:51:55+00:00,confirm order,o-991197,,,2562.63,orders,1,1
confirm_o-991203,2023-11-09 18:01:35+00:00,confirm order,o-991203,,,1484.69,orders,1,1
pay_o-991191,2023-11-09 18:10:24+00:00,pay order,o-991191,,,5030.24,orders,1,2
place_o-991205,2023-11-09 19:33:36+00:00,place order,o-991205,,,4305.75,orders,0,0
confirm_o-991204,2023-11-09 22:24:50+00:00,confirm order,o-991204,,,913.9,orders,1,1
place_o-991206,2023-11-09 22:43:23+00:00,place order,o-991206,,,1035.7,orders,0,0
confirm_o-991194,2023-11-10 08:58:33+00:00,confirm order,o-991194,,,4268.45,orders,1,1
place_o-991207,2023-11-10 09:14:57+00:00,place order,o-991207,,,728.38,orders,0,0
pay_o-991159,2023-11-10 09:42:57+00:00,pay order,o-991159,,,4503.32,orders,1,2
pay_o-991180,2023-11-10 10:00:59+00:00,pay order,o-991180,,,1103.78,orders,1,2
pay_o-990886,2023-11-10 10:03:41+00:00,pay order,o-990886,,,2361.58,orders,1,6
pay_o-991204,2023-11-10 10:14:30+00:00,pay order,o-991204,,,913.9,orders,1,2
confirm_o-991201,2023-11-10 10:26:02+00:00,confirm order,o-991201,,,5653.7,orders,1,1
place_o-991208,2023-11-10 10:48:00+00:00,place order,o-991208,,,7340.92,orders,0,0
pay_o-991132,2023-11-10 11:40:52+00:00,pay order,o-991132,,,2559.34,orders,1,2
confirm_o-991207,2023-11-10 12:29:24+00:00,confirm order,o-991207,,,728.38,orders,1,1
confirm_o-991206,2023-11-10 12:29:31+00:00,confirm order,o-991206,,,1035.7,orders,1,1
place_o-991209,2023-11-10 12:54:06+00:00,place order,o-991209,,,3532.99,orders,0,0
pay_o-991207,2023-11-10 13:56:45+00:00,pay order,o-991207,,,728.38,orders,1,2
confirm_o-991205,2023-11-10 14:57:41+00:00,confirm order,o-991205,,,4305.75,orders,1,1
pay_o-991024,2023-11-10 14:59:52+00:00,pay order,o-991024,,,702.02,orders,1,4
place_o-991210,2023-11-10 15:06:17+00:00,place order,o-991210,,,4152.1,orders,0,0
place_o-991211,2023-11-10 16:30:40+00:00,place order,o-991211,,,903.97,orders,0,0
confirm_o-991211,2023-11-10 16:33:48+00:00,confirm order,o-991211,,,903.97,orders,1,1
pay_o-991201,2023-11-10 16:52:13+00:00,pay order,o-991201,,,5653.7,orders,1,2
confirm_o-991208,2023-11-10 17:38:48+00:00,confirm order,o-991208,,,7340.92,orders,1,1
pay_o-991117,2023-11-10 17:49:19+00:00,pay order,o-991117,,,2112.53,orders,1,2
place_o-991212,2023-11-10 18:19:26+00:00,place order,o-991212,,,3271.75,orders,0,0
confirm_o-991209,2023-11-10 18:28:16+00:00,confirm order,o-991209,,,3532.99,orders,1,1
place_o-991213,2023-11-10 20:34:29+00:00,place order,o-991213,,,1382.6,orders,0,0
place_o-991214,2023-11-11 00:27:50+00:00,place order,o-991214,,,1999.52,orders,0,0
reminder_o-990969_304,2023-11-11 09:24:33+00:00,payment reminder,o-990969,,,169.63,orders,2,5
place_o-991215,2023-11-11 22:59:17+00:00,place order,o-991215,,,3554.97,orders,0,0
reminder_o-991095_305,2023-11-12 15:05:39+00:00,payment reminder,o-991095,,,3325.53,orders,2,3
place_o-991216,2023-11-12 23:12:27+00:00,place order,o-991216,,,3725.1,orders,0,0
place_o-991217,2023-11-13 09:11:41+00:00,place order,o-991217,,,3607.63,orders,0,0
confirm_o-991215,2023-11-13 10:16:35+00:00,confirm order,o-991215,,,3554.97,orders,1,1
reminder_o-991103_306,2023-11-13 10:18:48+00:00,payment reminder,o-991103,,,955.57,orders,2,3
confirm_o-991216,2023-11-13 10:28:54+00:00,confirm order,o-991216,,,3725.1,orders,1,1
place_o-991218,2023-11-13 10:41:28+00:00,place order,o-991218,,,213.54,orders,0,0
pay_o-991168,2023-11-13 11:02:43+00:00,pay order,o-991168,,,4393.6,orders,1,2
place_o-991219,2023-11-13 12:41:01+00:00,place order,o-991219,,,1212.47,orders,0,0
pay_o-991208,2023-11-13 12:51:48+00:00,pay order,o-991208,,,7340.92,orders,1,2
place_o-991220,2023-11-13 14:40:08+00:00,place order,o-991220,,,2011.59,orders,0,0
confirm_o-991218,2023-11-13 15:05:50+00:00,confirm order,o-991218,,,213.54,orders,1,1
confirm_o-991217,2023-11-13 15:07:29+00:00,confirm order,o-991217,,,3607.63,orders,1,1
reminder_o-991106_307,2023-11-13 15:09:36+00:00,payment reminder,o-991106,,,1966.58,orders,2,3
confirm_o-991220,2023-11-13 16:22:05+00:00,confirm order,o-991220,,,2011.59,orders,1,1
place_o-991221,2023-11-13 16:38:21+00:00,place order,o-991221,,,921.55,orders,0,0
pay_o-991116,2023-11-13 16:50:11+00:00,pay order,o-991116,,,548.36,orders,1,2
confirm_o-991221,2023-11-13 16:58:26+00:00,confirm order,o-991221,,,921.55,orders,1,1
confirm_o-991210,2023-11-13 17:05:43+00:00,confirm order,o-991210,,,4152.1,orders,1,1
pay_o-991047,2023-11-13 18:08:17+00:00,pay order,o-991047,,,213.54,orders,1,4
place_o-991222,2023-11-13 18:34:48+00:00,place order,o-991222,,,3187.21,orders,0,0
place_o-991223,2023-11-13 21:20:35+00:00,place order,o-991223,,,871.07,orders,0,0
place_o-991224,2023-11-14 04:04:27+00:00,place order,o-991224,,,301.35,orders,0,0
pay_o-991211,2023-11-14 09:02:23+00:00,pay order,o-991211,,,903.97,orders,1,2
place_o-991225,2023-11-14 09:28:59+00:00,place order,o-991225,,,1651.55,orders,0,0
confirm_o-991224,2023-11-14 09:29:39+00:00,confirm order,o-991224,,,301.35,orders,1,1
reminder_o-991110_308,2023-11-14 09:43:18+00:00,payment reminder,o-991110,,,1934.75,orders,2,3
confirm_o-991223,2023-11-14 09:46:50+00:00,confirm order,o-991223,,,871.07,orders,1,1
confirm_o-991199,2023-11-14 10:12:01+00:00,confirm order,o-991199,,,497.87,orders,1,1
place_o-991226,2023-11-14 11:16:04+00:00,place order,o-991226,,,5763.54,orders,0,0
confirm_o-991212,2023-11-14 11:54:43+00:00,confirm order,o-991212,,,3271.75,orders,1,1
pay_o-991193,2023-11-14 12:41:37+00:00,pay order,o-991193,,,3416.63,orders,1,2
place_o-991227,2023-11-14 12:50:13+00:00,place order,o-991227,,,1781.06,orders,0,0
pay_o-991078,2023-11-14 13:46:46+00:00,pay order,o-991078,,,2041.2,orders,1,4
confirm_o-991225,2023-11-14 14:01:28+00:00,confirm order,o-991225,,,1651.55,orders,1,1
confirm_o-991226,2023-11-14 14:20:47+00:00,confirm order,o-991226,,,5763.54,orders,1,1
pay_o-991106,2023-11-14 14:44:02+00:00,pay order,o-991106,,,1966.58,orders,1,4
place_o-991228,2023-11-14 14:58:32+00:00,place order,o-991228,,,1759.09,orders,0,0
confirm_o-991227,2023-11-14 15:49:20+00:00,confirm order,o-991227,,,1781.06,orders,1,1
confirm_o-991213,2023-11-14 15:58:47+00:00,confirm order,o-991213,,,1382.6,orders,1,1
confirm_o-991219,2023-11-14 16:03:36+00:00,confirm order,o-991219,,,1212.47,orders,1,1
pay_o-991209,2023-11-14 16:27:52+00:00,pay order,o-991209,,,3532.99,orders,1,2
pay_o-991150,2023-11-14 16:42:47+00:00,pay order,o-991150,,,1200.37,orders,1,2
pay_o-991175,2023-11-14 16:54:25+00:00,pay order,o-991175,,,2976.47,orders,1,2
confirm_o-991222,2023-11-14 17:02:00+00:00,confirm order,o-991222,,,3187.21,orders,1,1
pay_o-991198,2023-11-14 17:08:34+00:00,pay order,o-991198,,,1573.6,orders,1,2
place_o-991229,2023-11-14 17:15:10+00:00,place order,o-991229,,,1407.84,orders,0,0
confirm_o-991214,2023-11-14 17:45:52+00:00,confirm order,o-991214,,,1999.52,orders,1,1
pay_o-991122,2023-11-14 17:51:16+00:00,pay order,o-991122,,,2989.64,orders,1,2
place_o-991230,2023-11-14 18:48:25+00:00,place order,o-991230,,,3853.53,orders,0,0
place_o-991231,2023-11-14 22:01:27+00:00,place order,o-991231,,,387.0,orders,0,0
place_o-991232,2023-11-15 07:09:38+00:00,place order,o-991232,,,1693.23,orders,0,0
confirm_o-991231,2023-11-15 08:41:27+00:00,confirm order,o-991231,,,387.0,orders,1,1
place_o-991233,2023-11-15 09:52:41+00:00,place order,o-991233,,,2989.64,orders,0,0
pay_o-991199,2023-11-15 10:07:12+00:00,pay order,o-991199,,,497.87,orders,1,2
reminder_o-991001_309,2023-11-15 10:29:15+00:00,payment reminder,o-991001,,,585.69,orders,2,5
pay_o-991210,2023-11-15 10:47:02+00:00,pay order,o-991210,,,4152.1,orders,1,2
confirm_o-991228,2023-11-15 11:07:46+00:00,confirm order,o-991228,,,1759.09,orders,1,1
confirm_o-991233,2023-11-15 11:28:20+00:00,confirm order,o-991233,,,2989.64,orders,1,1
pay_o-991083,2023-11-15 11:28:32+00:00,pay order,o-991083,,,845.81,orders,1,4
place_o-991234,2023-11-15 12:03:28+00:00,place order,o-991234,,,1020.34,orders,0,0
confirm_o-991234,2023-11-15 12:48:11+00:00,confirm order,o-991234,,,1020.34,orders,1,1
place_o-991235,2023-11-15 13:25:02+00:00,place order,o-991235,,,4169.67,orders,0,0
confirm_o-991229,2023-11-15 14:20:44+00:00,confirm order,o-991229,,,1407.84,orders,1,1
reminder_o-991119_310,2023-11-15 14:52:45+00:00,payment reminder,o-991119,,,2738.25,orders,2,3
pay_o-991213,2023-11-15 14:55:47+00:00,pay order,o-991213,,,1382.6,orders,1,2
place_o-991236,2023-11-15 15:08:09+00:00,place order,o-991236,,,2822.78,orders,0,0
confirm_o-991236,2023-11-15 15:10:04+00:00,confirm order,o-991236,,,2822.78,orders,1,1
confirm_o-991230,2023-11-15 15:59:01+00:00,confirm order,o-991230,,,3853.53,orders,1,1
confirm_o-991232,2023-11-15 16:29:40+00:00,confirm order,o-991232,,,1693.23,orders,1,1
place_o-991237,2023-11-15 16:34:24+00:00,place order,o-991237,,,1737.14,orders,0,0
pay_o-991110,2023-11-15 16:37:35+00:00,pay order,o-991110,,,1934.75,orders,1,4
pay_o-991234,2023-11-15 16:55:29+00:00,pay order,o-991234,,,1020.34,orders,1,2
place_o-991238,2023-11-15 18:26:54+00:00,place order,o-991238,,,725.06,orders,0,0
pay_o-991233,2023-11-15 18:26:58+00:00,pay order,o-991233,,,2989.64,orders,1,2
pay_o-991192,2023-11-15 20:40:12+00:00,pay order,o-991192,,,728.38,orders,1,2
place_o-991239,2023-11-15 20:56:53+00:00,place order,o-991239,,,4673.49,orders,0,0
pay_o-991075,2023-11-15 21:35:26+00:00,pay order,o-991075,,,191.59,orders,1,4
place_o-991240,2023-11-16 02:42:14+00:00,place order,o-991240,,,893.02,orders,0,0
pay_o-991088,2023-11-16 09:27:58+00:00,pay order,o-991088,,,2294.79,orders,1,4
confirm_o-991238,2023-11-16 09:48:19+00:00,confirm order,o-991238,,,725.06,orders,1,1
place_o-991241,2023-11-16 09:58:33+00:00,place order,o-991241,,,4920.46,orders,0,0
reminder_o-991125_311,2023-11-16 10:49:36+00:00,payment reminder,o-991125,,,4501.13,orders,2,3
confirm_o-991239,2023-11-16 11:18:10+00:00,confirm order,o-991239,,,4673.49,orders,1,1
pay_o-991167,2023-11-16 11:35:05+00:00,pay order,o-991167,,,4699.87,orders,1,2
reminder_o-991124_312,2023-11-16 11:55:27+00:00,payment reminder,o-991124,,,1023.66,orders,2,3
place_o-991242,2023-11-16 12:15:12+00:00,place order,o-991242,,,344.18,orders,0,0
